gene	KO_1_NonTreatment	KO_2_NonTreatment	KO_3_NonTreatment	KO_4_CytokineTreatment	KO_5_CytokineTreatment	KO_6_CytokineTreatment	WT_1_NonTreatment	WT_2_NonTreatment	WT_3_NonTreatment	WT_4_CytokineTreatment	WT_5_CytokineTreatment	WT_6_CytokineTreatment
Gm49792	0	0	0	0	0	0	0	0	0	0	0	0
Gm10232	63	48	58	45	80	42	54	64	85	69	95	52
Gm16569	0	0	0	0	0	0	0	0	0	0	0	0
Gm5479	2	6	1	1	2	0	6	0	3	1	15	1
Gm25909	0	0	0	0	0	0	0	1	0	0	0	0
Pisd-ps2	88	95	82	16	26	25	77	89	101	49	52	22
Gm5679	0	0	0	0	0	0	0	0	0	0	0	0
Gm4829	0	3	2	2	4	0	3	2	1	4	2	0
Gm21926	735	704	621	165	242	197	612	604	754	227	441	264
Scaf8	2974	2972	2901	1860	2332	1872	3061	2656	3548	2764	4282	2248
Gm49798	0	0	0	0	0	0	0	0	0	0	0	0
Gm46578	0	0	0	1	0	0	0	0	0	0	0	0
Gm49797	164	201	156	77	148	99	161	164	253	124	166	129
Gm34035	0	0	0	0	0	0	0	0	0	0	0	0
Gm6475	66	75	72	69	122	55	78	58	87	116	136	83
Tiam2	158	124	121	40	148	52	101	102	168	82	63	32
Gm49221	0	0	0	0	0	0	0	0	0	0	0	0
Gm7043	35	24	21	21	50	33	21	36	45	49	55	25
Tfb1m	214	244	226	110	114	104	230	191	264	183	242	132
Cldn20	0	1	1	0	1	0	1	3	2	1	1	0
1700102H20Rik	28	46	56	13	14	3	45	34	47	13	33	11
Nox3	0	0	0	0	0	0	0	0	0	0	0	0
4930470H14Rik	0	0	2	0	0	0	0	0	1	0	0	0
4930548J01Rik	0	2	2	0	1	0	2	1	0	0	0	0
4930517M08Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm23186	0	0	0	0	0	0	0	0	0	0	0	0
Gm49780	0	0	0	2	0	1	0	0	0	0	0	0
4930579D07Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm4828	155	283	222	242	341	261	211	271	355	320	443	252
Gm41517	8	0	1	0	0	0	0	3	0	0	0	0
Arid1b	4880	4984	4292	2965	3899	2897	4950	4008	5864	3965	5599	3518
Gm15599	0	0	0	0	0	0	0	0	0	0	0	0
Gm29050	0	2	0	0	0	3	0	2	0	1	5	2
Tmem242	1351	1363	1385	1187	1533	1232	1429	1286	1779	1599	2653	1189
Ldhal6b	17	9	6	7	15	5	3	9	2	6	15	7
Gm22475	0	0	0	0	0	0	0	0	0	0	0	0
Gm8363	1	1	0	0	0	0	1	0	2	0	6	1
Zdhhc14	843	754	642	424	403	394	665	569	776	476	799	368
3300005D01Rik	77	57	63	44	134	63	48	45	74	100	58	35
Gm10231	13	3	8	8	10	13	7	6	10	10	12	3
Gm26595	0	0	0	0	0	0	2	0	0	0	0	0
Gm26622	0	0	0	0	0	0	0	2	0	0	0	0
Snx9	3009	2956	2898	2341	3574	2357	2752	2492	3743	3334	4481	2604
Gm8376	0	0	0	0	0	0	0	0	0	0	0	0
Synj2	1443	1552	1271	774	1327	814	1605	1337	2000	1027	1758	869
Serac1	211	262	212	137	182	130	224	190	278	228	399	225
Gtf2h5	1385	1215	1184	696	941	661	1260	1076	1638	941	1356	727
Tulp4	6034	6271	5655	3503	4741	3324	7213	5418	7926	5257	7337	4056
Gm5812	239	215	193	178	223	202	170	178	288	228	393	202
Gm22774	0	4	0	3	3	2	2	1	7	3	12	1
Gm15590	509	635	716	1457	1353	1383	646	577	920	1762	2995	1630
n-R5s26	0	0	0	0	0	0	3	0	3	0	0	0
Ppp1r2-ps6	16	26	16	17	10	15	26	14	26	20	48	19
Tmem181a	1988	1823	1754	1081	1588	1110	1652	1587	2283	1347	2112	1201
Dynlt1a	376	357	425	166	217	192	388	326	435	273	393	158
Gm26848	0	4	3	0	0	0	0	3	1	1	0	0
Ppp1r2-ps1	105	209	207	173	176	128	169	158	267	200	374	173
Gm2792	22	12	9	9	19	8	19	7	21	5	14	11
Gm49693	1	1	4	1	7	1	6	9	5	0	2	3
Gm29719	0	0	0	0	1	0	0	0	0	0	3	0	1	0	1	0	2	0	0	0	3	0	0	0
Dynlt1b	224	266	214	107	110	90	232	216	290	131	195	86
Tmem181b-ps	793	894	710	225	280	223	680	725	830	294	589	314
Gm2808	33	39	43	43	28	23	43	31	64	43	63	33
Gm29721	0	0	0	0	0	0	0	0	1	0	2	0
Dynlt1c	227	217	200	56	73	82	215	162	270	84	174	91
Tmem181c-ps	10	6	4	10	5	7	8	8	12	7	11	8
Dynlt1f	386	446	455	210	275	186	480	408	568	273	369	216
Sytl3	71	51	57	22	24	8	96	59	75	16	47	19
Ezr	5985	4813	5334	4812	7671	5343	5435	5151	7418	5883	8075	4899
Gm49717	0	1	0	0	0	0	1	1	3	0	0	3
Gm2885	27	26	22	8	8	9	27	19	39	8	15	11
4933426B08Rik	0	0	0	0	1	0	0	0	0	1	0	0
Mir692-1	7	8	8	14	15	5	8	5	12	17	36	12
1700122H20Rik	0	0	0	0	0	0	0	0	0	1	0	0
Rsph3b	1218	1268	1211	1003	950	923	1274	1136	1481	1320	2094	981
Gm49719	30	17	10	12	1	7	17	22	14	21	20	12
Tagap1	532	650	540	499	419	543	542	464	638	637	1160	666
Rnaset2b	22	43	29	34	28	37	21	23	31	45	77	30
Gm49721	4	1	1	1	3	1	0	0	1	5	3	1
Gm1604a	0	0	0	0	0	0	0	0	0	1	2	0
Gm25119	0	0	0	0	0	0	0	0	0	0	0	0
Rps6ka2	4666	5668	5095	1590	1263	1424	6827	5198	7300	2358	3745	2121
Gpr31a	9	17	8	12	17	6	5	17	9	18	11	14
Tcp10a	10	16	15	6	3	5	7	10	12	1	7	8
Ttll2	0	0	0	1	8	1	0	0	0	2	0	3
Gm49630	0	0	0	0	1	0	0	0	0	0	0	0
Unc93a2	1	0	4	75	283	58	0	0	4	122	64	106
Gm26057	0	0	0	0	0	0	0	0	0	0	0	0
Gm6553	0	0	0	0	3	0	2	1	0	0	0	2
Gm33086	0	0	0	0	0	0	0	0	0	0	0	0
Gm49632	0	0	0	0	0	0	0	2	0	0	0	1
Gm25872	0	0	0	0	0	0	0	0	0	0	0	0
Fndc1	43	45	34	67	430	69	29	27	54	124	49	87
E430024P14Rik	27	32	33	20	17	18	29	31	53	32	55	28
Tagap	67	68	58	78	107	86	59	47	115	105	192	58
Rsph3a	1184	1161	1086	832	821	741	1167	964	1344	1111	1719	886
AC164314.1	4	6	10	1	2	6	2	6	6	7	18	2
Gm49673	0	2	0	0	0	2	0	0	0	0	5	1
Gm22416	0	0	0	0	0	0	0	0	0	0	0	0
Rnaset2a	64	40	33	54	40	57	33	34	40	62	77	41
Fgfr1op	405	543	543	524	661	493	487	483	706	719	1321	609
Ccr6	1	0	0	0	2	0	1	0	0	1	0	0
Mpc1	1078	1139	1157	1625	1650	1604	1219	974	1487	2305	3508	1777
4930506C21Rik	32	29	40	37	35	47	32	46	42	88	101	42
Sft2d1	484	550	474	427	641	501	407	462	678	717	1128	607
AC164431.1	0	0	0	0	0	0	0	0	0	0	0	0
Prr18	5	1	4	9	10	6	8	7	7	14	33	11
T2	58	110	108	9	11	19	136	94	197	26	42	18
Gm46593	0	0	0	2	2	0	0	0	0	0	0	0
Gm16702	17	23	11	6	4	3	15	19	24	6	7	10
Gm5491	10	14	15	19	18	9	14	11	30	21	25	20
T	0	2	2	2	1	1	1	5	2	1	4	1
Pde10a	2400	2557	2520	701	920	811	2259	2229	2835	1093	1897	938
Gm15425	3	1	1	1	2	4	1	4	2	0	8	3
Gm17087	1	1	3	3	1	0	1	0	1	4	5	3
Gm15426	0	0	0	0	0	0	0	0	0	0	0	0
1700010I14Rik	96	121	151	99	130	89	102	141	146	89	134	67
CT025573.1	0	1	0	0	0	0	0	0	0	0	0	0
6530411M01Rik	0	0	0	0	0	0	0	2	0	0	0	0
AC105297.2	0	0	0	0	0	0	0	0	2	0	0	0
AC105297.3	0	0	0	0	0	0	0	0	0	0	0	0
Gm8492	4	6	4	5	15	14	8	11	12	15	23	11
AC105297.1	0	0	0	0	0	0	0	0	2	0	0	0
Gm17748	20	22	25	5	17	11	11	7	26	7	16	16
Gm17728	0	0	0	0	0	0	0	0	2	0	0	0
AC118543.1	0	0	0	0	0	0	0	0	0	0	0	0
Pabpc6	0	0	0	0	0	0	0	0	0	0	0	0
AC134446.1	0	0	0	0	0	0	0	0	0	0	0	0
4930452A19Rik	0	0	0	0	0	0	1	1	0	0	0	0
AC105304.4	0	0	0	0	2	0	0	1	0	0	0	1
AC105304.1	11	7	3	6	5	2	2	2	9	4	4	1
AC105304.3	0	0	0	0	0	0	0	0	0	0	0	0
AC105304.2	0	0	0	0	0	0	0	0	0	0	0	0
Qk	2477	2930	2794	1704	3695	1900	2674	2504	3861	3244	3473	2239
1700110C19Rik	0	2	3	4	4	2	3	3	3	3	12	3
Pacrg	300	329	323	262	214	226	314	289	403	276	468	219
A230009B12Rik	0	0	0	0	0	0	0	0	2	0	0	0
Gm16168	0	0	0	0	0	0	0	0	0	0	0	0
Gm16169	0	0	0	0	0	0	0	0	0	0	0	0
Prkn	307	329	329	183	136	171	343	350	371	218	555	223
Gm3145	0	1	0	0	0	1	0	0	0	0	0	0
Gm28505	0	0	0	0	0	0	0	0	0	0	0	0
Gm37402	7	0	3	1	0	1	1	0	2	0	2	3
Gm37332	0	0	0	0	0	0	0	0	0	0	0	0
Gm28118	0	0	0	0	0	0	0	0	0	0	0	0
Gm10513	0	0	0	0	0	0	0	0	0	0	0	0
Agpat4	463	483	477	502	677	454	465	464	614	667	851	543
Tdgf1-ps2	0	0	0	0	0	0	0	0	0	0	0	0
Map3k4	2144	2280	2035	1095	1536	1216	2471	1950	2862	2081	2690	1648
AC136921.1	0	0	0	0	0	0	0	0	0	0	0	0
Gm24794	0	0	0	0	0	0	0	0	0	0	0	0
4732491K20Rik	175	189	207	152	136	110	187	165	276	178	276	153
AC136921.2	0	1	1	2	2	1	1	0	1	0	4	3
AC087901.1	0	0	1	0	0	0	0	0	1	0	0	0
Plg	3	2	3	2	0	3	4	0	3	0	2	1
Slc22a3	0	2	0	6	42	12	0	1	1	40	10	16
AC132106.1	0	0	0	0	0	0	0	0	0	0	0	0
Slc22a2	7	17	13	0	1	0	15	18	24	3	8	4
Slc22a1	11	11	7	7	3	8	8	9	11	2	2	4
Igf2r	9222	9460	9075	5524	7469	5870	8643	7324	10099	7705	12544	7576
Airn	314	364	314	102	140	124	300	278	364	181	320	163
Gm23833	5	5	4	4	14	9	5	4	9	3	7	4
CT030636.1	3	6	5	10	1	6	14	4	11	6	5	1
CT030636.2	0	0	0	0	0	0	0	0	0	0	0	0
Gm16574	51	55	62	10	13	11	29	24	50	16	14	9
Gm7162	0	0	0	0	0	0	0	0	0	0	0	0
Mas1	29	22	26	2	0	4	27	31	41	6	12	0
Gm24085	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprh	0	0	0	1	4	1	0	1	0	2	5	0
Pnldc1	16	24	18	16	9	8	15	20	16	10	30	16
AL589878.1	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl18	798	803	899	483	849	478	776	741	1094	754	1061	565
Tcp1	8223	8362	8854	8469	11177	8580	8354	7695	11983	12181	17782	8790
Gm26130	0	0	0	0	0	0	0	0	0	0	0	0
Snora20	0	2	0	2	4	1	0	4	9	2	8	1
Acat3	86	94	92	126	213	161	67	91	117	189	264	127
Acat2	452	494	533	337	1128	430	515	460	630	697	651	535
Gm15946	7	8	8	2	14	6	12	0	10	11	8	11
Wtap	2485	2668	2762	1995	2630	1954	2628	2321	3506	2789	4021	2079
Sod2	3659	3845	3756	28618	28354	26479	3725	3249	4723	29301	48817	22927
Gpr31b	8	13	9	9	25	12	5	6	18	29	22	6
Tcp10b	8	4	4	81	104	123	11	16	20	75	154	84
AC166360.2	0	0	0	0	2	2	0	0	0	4	1	0
Unc93a	0	2	2	10	51	17	0	1	0	29	24	18
Gm23050	0	0	0	0	0	0	0	0	0	0	0	0
AC166360.3	0	0	0	0	0	0	0	0	0	0	0	0
AC166360.1	0	0	0	0	0	0	0	0	0	0	0	0
Smok2a	0	0	0	0	0	0	0	0	0	1	2	0
Smok2b	0	0	0	0	2	1	0	0	0	0	0	0
Gm26500	0	0	0	0	0	0	0	0	0	0	0	0
AC166110.4	19	19	16	7	7	7	19	22	35	7	11	4
AC166110.3	60	70	73	97	119	81	75	81	118	157	241	133
Tcp10c	0	0	0	0	0	0	0	1	0	3	0	0
AC166110.2	8	1	5	0	6	0	0	0	1	0	2	2
AC166110.1	0	1	0	0	0	0	0	0	0	0	0	0
Gm8597	0	1	0	0	0	0	0	0	0	0	2	0
Gm25730	0	0	0	0	0	0	0	0	0	0	0	0
Rnu6	0	0	0	0	0	0	0	0	0	0	0	0
2700054A10Rik	39	29	30	11	16	6	25	23	40	12	15	17
AC174800.1	0	0	1	0	0	0	0	0	0	0	0	0
Gm16050	0	0	0	0	0	0	0	0	0	0	0	0
Gm8603	0	0	0	0	0	0	0	0	0	0	0	0
Smok4a	0	0	0	0	0	0	0	0	0	0	0	0
Gm26375	0	0	0	0	0	0	0	0	0	0	0	0
Gm24867	0	0	0	0	0	0	0	0	0	0	0	0
Gm16046	8	10	11	0	6	3	7	7	6	1	2	4
Tcte2	76	76	71	25	13	11	64	51	95	15	46	22
Afdn	5570	5790	5555	3064	4421	3114	5883	4866	6999	4353	6455	4083
Gm3355	7	8	3	4	5	6	8	6	6	6	6	8
Gm49121	0	0	0	1	2	2	0	0	0	0	0	0
Gm7168	0	3	2	7	1	2	1	0	3	6	1	0
Gm7356	0	0	0	0	0	0	0	0	0	0	0	0
Gm7358	0	1	0	0	0	0	0	0	0	0	0	0
4930488N24Rik	0	0	0	0	0	0	0	0	0	0	0	0
AC151292.2	0	0	0	0	0	0	0	0	0	0	0	0
Dact2	949	1086	967	237	367	266	1395	877	1515	352	543	339
AC151292.1	8	1	2	1	1	1	1	3	7	2	1	1
AC171111.1	0	0	0	0	1	0	0	0	0	0	0	0
Smoc2	283	259	241	250	679	353	184	227	318	561	291	243
4930474M22Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm49720	0	0	0	0	0	0	0	0	0	0	0	0
Gm38551	0	0	0	0	0	0	0	0	0	0	0	0
Thbs2	185	240	168	91	727	116	168	130	231	301	136	129
Gm3222	36	48	32	52	77	56	39	42	52	57	97	48
Gm23352	0	0	0	0	0	0	0	0	0	0	0	0
Wdr27	125	122	104	62	60	59	93	115	128	89	155	82
Gm7393	1	0	0	0	0	0	0	0	0	0	1	1
1600012H06Rik	1172	1387	1339	776	1047	820	1348	1173	1780	1271	1777	923
Phf10	2945	2866	3243	2176	2753	1914	2679	2356	3500	2796	4108	2141
Gm3417	0	0	4	3	1	1	4	0	1	4	4	2
9030025P20Rik	118	104	79	41	24	40	67	58	113	46	62	27
Gm3448	0	1	0	0	0	0	2	0	2	0	0	0
Gm3435	57	37	26	9	8	9	32	38	30	16	23	12
Tcte3	0	0	0	0	0	0	1	0	0	0	0	0
Ermard	451	462	481	216	232	231	382	401	603	335	610	290
Gm35455	0	7	3	3	6	1	1	0	2	4	19	5
Gm5091	0	0	0	0	0	0	0	0	0	0	0	0
Gm35576	0	0	0	0	0	0	0	0	1	0	0	0
Gm7423	0	1	0	0	0	0	0	0	1	1	0	0
Dll1	1087	1013	997	951	1365	1037	935	1058	1555	1419	2334	1333
A930024N18Rik	154	177	162	101	94	97	147	135	223	137	266	156
Fam120b	2425	2635	2475	1245	1496	1268	2597	2310	3274	1900	2897	1627
Gm49668	6	0	3	1	0	0	2	4	4	4	4	1
Gm49669	0	0	0	1	0	0	1	0	0	0	0	0
Psmb1	5083	5743	5986	4793	6355	4557	5638	4928	7231	6825	9191	4660
Tbp	913	965	930	422	563	426	924	766	1168	554	945	507
Pdcd2	699	719	695	637	614	586	724	653	959	881	1429	693
Gm7177	15	13	10	11	12	9	10	9	20	11	27	9
Prdm9	153	199	164	58	101	84	178	146	260	123	286	139
Gm18564	0	0	0	0	0	0	0	0	0	0	0	0
Gm6686	0	0	0	0	0	0	0	0	0	0	0	0
Gm7450	6	8	9	7	10	13	8	7	21	13	13	13
Gm3507	1	1	1	0	1	4	3	0	8	1	1	0
4933401D09Rik	0	0	0	0	0	0	0	0	0	0	0	1
Chd1	2638	2765	2668	1556	2859	1790	2766	2262	3515	2656	3575	2183
Rgmb	1440	1524	1375	991	923	870	1472	1352	1851	1428	1992	1267
Gm3292	0	0	0	0	0	0	0	0	0	0	0	0
Gm25598	0	0	0	0	0	0	0	0	0	0	0	0
Eif3s6-ps3	3	5	1	7	7	6	7	7	6	5	15	4
Gm49777	0	0	0	0	0	0	0	0	0	0	0	0
Gm49778	0	0	0	0	0	0	0	0	0	0	0	0
Gm46610	30	31	31	41	71	70	25	29	46	78	146	71
Gm4786	135	118	76	104	140	125	113	96	141	110	198	120
Gm3320	4	8	7	0	1	1	1	7	15	2	4	3
Gm7477	0	0	0	0	0	0	0	0	0	0	0	0
Gm5223	14	9	12	6	36	13	13	26	14	25	29	8
Gm6705	11	21	26	22	37	10	21	15	32	13	54	29
Gm49775	0	1	1	0	1	0	2	1	1	0	1	1
Gm7483	0	2	0	0	0	0	0	0	0	1	2	0
BC002059	206	202	197	131	149	102	206	177	269	131	298	150
Zfp960	84	108	96	89	80	63	135	83	166	124	173	81
Zfp97	108	155	135	84	119	80	149	110	151	123	220	93
Gm5165	188	270	226	159	178	135	254	245	295	199	297	177
Gm6712	54	67	52	30	31	35	76	58	85	78	64	45
AC154200.1	21	23	26	8	6	10	18	25	38	10	24	14
Oaz1-ps	907	946	909	605	803	655	897	876	1192	846	1407	634
Riok2	945	1033	1191	763	1115	753	1059	929	1385	1166	1732	946
Gm26873	1	3	1	0	3	2	4	1	0	3	0	2
Lix1	54	75	52	28	37	25	62	64	78	42	60	41
Gm5232	0	0	0	0	0	0	0	0	0	0	0	0
Lnpep	2991	3930	3530	2281	3980	2477	4501	3283	4792	4086	5451	3337
Gm49784	0	0	0	0	1	0	0	0	0	0	0	0
Gm7513	0	0	0	0	0	0	0	0	0	0	0	0
Gm49787	0	0	1	0	0	0	0	0	0	0	0	0
Vmn2r90	0	0	0	0	0	0	0	0	0	0	0	0
Gm23837	0	0	0	0	0	0	0	0	0	0	0	0
Spaca6	2656	2641	2105	343	598	514	1491	2128	2406	528	1124	631
Mir99b	9	7	7	1	1	1	6	2	6	0	1	2
Gm25927	0	1	1	0	0	0	0	0	0	0	0	0
Mirlet7e	6	10	4	3	4	2	6	5	9	0	4	1
Mir125a	0	0	0	0	0	0	0	0	0	0	0	0
Has1	231	184	197	65	159	108	134	208	294	144	109	72
Fpr1	0	0	0	9	32	4	0	1	0	6	2	6
Fpr2	1	0	0	21	135	22	0	0	0	48	33	17
Fpr3	0	0	0	0	0	0	0	0	0	0	0	0
Gm7531	0	0	0	0	0	0	0	0	0	0	0	0
Gm7535	64	76	67	70	108	81	83	61	103	90	130	71
Gm5966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fpr-rs5	0	0	0	0	0	0	0	0	0	0	0	0
Fpr-rs4	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r124	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r91	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r92	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r94	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r93	0	0	0	0	0	0	0	0	0	0	0	1
Vmn2r95	0	0	0	0	0	0	0	0	0	0	0	0
AC151987.1	1	0	1	1	0	1	0	0	3	5	0	1
Vmn2r-ps114	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r96	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps115	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps116	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps117	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r97	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps118	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r98	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps119	0	0	0	0	0	0	0	0	0	0	0	0
Gm49753	0	0	0	0	0	0	0	0	0	0	0	0
Gm49752	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps120	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r99	0	0	0	0	0	0	0	0	0	0	0	0
4930549P19Rik	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps121	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r100	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r101	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r102	0	0	0	0	0	0	0	0	3	0	2	0
Vmn2r-ps122	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r103	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps123	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps124	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps125	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r104	0	0	0	0	0	0	0	0	0	0	0	0
AC121539.1	2	0	0	0	0	0	0	0	0	0	2	1
Vmn2r-ps126	0	0	0	0	0	0	0	0	0	0	0	0
Fpr-rs7	0	0	0	0	0	0	0	0	0	0	0	0
AC121539.2	0	0	0	0	0	0	0	0	0	0	0	0
Fpr-rs6	0	0	0	0	0	0	0	0	0	0	0	0
AC154369.1	0	0	0	0	0	0	0	0	0	0	1	0
Vmn2r105	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r106	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps127	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r107	0	0	0	0	0	0	0	0	0	0	0	0
AC154379.1	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps141	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r224	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps142	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps143	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r108	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r225	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r109	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r110	0	0	0	0	0	0	0	0	0	0	0	0
Gm5145	29	8	13	15	13	11	17	12	26	19	25	8
Fpr-rs3	0	0	0	0	0	0	0	0	0	0	0	0
AC154544.1	19	19	14	17	24	25	23	10	34	26	41	21
Vmn1r226	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r227	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r228	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r229	0	0	0	0	0	0	0	1	0	0	0	1
Vmn1r230	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r231	0	0	0	0	0	0	0	0	0	0	0	0
Gm49761	0	4	1	2	1	2	3	2	4	2	15	6
Vmn1r232	0	0	0	0	0	1	0	0	0	0	0	0
Vmn1r-ps144	0	0	0	0	0	0	0	0	0	0	1	0
Ppp2r1a	10823	11034	10722	10043	11141	9864	11436	10545	15208	12708	20423	10609
Vmn1r-ps145	0	0	0	0	1	0	0	0	0	0	0	0
Vmn1r233	0	1	1	0	0	1	2	1	1	0	0	0
Zfp160	517	631	603	337	486	354	625	542	767	539	793	520
Gm5681	0	0	0	0	0	0	0	0	0	2	1	0
Vmn1r-ps146	0	0	0	0	0	0	0	0	0	0	0	0
Gm5092	3	1	1	5	4	3	0	1	4	7	18	8
Gm6811	2	2	0	4	0	2	1	0	2	3	5	5
Gm7732	1	0	0	0	0	4	2	1	0	4	11	4
Gm7736	0	0	0	0	0	0	0	0	0	0	0	0
Gm7740	0	0	0	1	0	0	0	0	0	0	0	0
Gm7742	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps147	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r234	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps148	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r235	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps149	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r236	0	0	0	0	0	0	0	0	0	0	0	0
Gm26384	52	258	235	270	359	332	245	236	313	345	441	208
Vmn1r237	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps150	0	0	0	0	0	0	0	0	0	0	0	0
Gm18269	0	0	0	0	0	0	0	1	0	0	0	0
Zfp677	213	249	282	89	123	112	275	226	331	184	233	139
Gm18519	0	0	0	0	0	0	0	0	0	0	0	0
Gm49691	1	4	2	1	1	0	0	2	6	0	6	5
Zfp54	180	235	192	133	169	123	219	157	228	205	336	165
Zfp51	359	484	457	378	433	337	497	361	543	504	768	445
Gm26753	17	9	10	3	4	4	13	6	11	4	8	4
Zfp53	386	339	377	198	320	183	332	299	496	352	410	279
CT010433.1	27	26	16	15	12	11	16	18	24	8	22	9
9330136K24Rik	13	31	21	7	5	2	25	25	28	6	15	6
Zfp52	368	471	470	291	599	329	451	437	588	495	569	332
Zfp948	467	600	576	647	571	614	494	532	681	815	1553	698
CAAA01162718.1	13	6	5	9	5	9	12	8	7	6	23	9
CAAA01141682.1	9	22	12	81	54	86	11	19	17	61	138	52
CAAA01141682.2	33	31	35	6	13	16	42	41	43	24	39	16
Zfp983	301	412	416	106	111	112	400	334	461	186	281	129
Gm10509	60	101	92	35	32	22	116	58	95	58	105	39
Gm10226	41	34	61	20	28	16	62	49	73	43	47	28
Zfp760	271	290	251	50	93	49	257	235	359	60	125	63
Zfp229	313	360	326	99	138	81	362	327	447	157	226	128
CT009755.2	1	3	0	0	0	2	2	0	0	2	0	1
4930515G13Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm9818	0	0	0	0	0	0	0	0	0	0	0	0
Zfp820	72	151	160	41	88	42	121	152	177	54	122	36
Zfp995	159	218	264	106	176	130	239	249	255	182	277	137
CT009755.1	110	119	105	105	173	90	100	104	136	139	190	111
Zfp942	214	466	452	226	302	214	488	425	571	315	515	319
Zfp943	458	721	652	395	393	381	646	611	844	618	821	416
Gm7805	0	0	1	0	0	0	0	1	0	1	0	0
Gm7809	261	339	402	483	1101	451	329	222	383	1048	599	660
AC154483.1	0	0	0	0	0	0	0	0	0	0	0	0
Gm9772	0	0	0	0	0	0	0	0	0	0	0	1
Gm7052	0	0	0	0	0	0	0	0	0	0	0	0
AC154707.1	34	66	74	104	114	93	107	78	67	167	233	110
Zfp947	74	119	91	44	61	42	104	98	132	59	96	49
AC154707.2	107	91	101	46	87	60	113	80	130	60	131	47
Zfp994	309	507	580	436	448	395	577	448	642	575	1014	465
CT030661.1	453	866	857	873	811	828	878	760	1044	1185	1937	863
AC117244.1	0	0	0	0	0	0	0	0	0	0	0	0
Zfp944	288	437	395	182	255	176	405	367	512	265	404	206
Zfp758	166	392	478	289	301	271	463	338	534	428	741	321
Zfp946	407	554	563	279	380	264	598	501	722	463	698	375
AC122270.1	0	0	0	0	0	0	0	0	0	0	0	0
AC122270.2	0	0	0	0	0	0	0	0	2	0	0	0
AC122270.3	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r111	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r112	0	0	0	0	0	0	0	0	0	0	0	0
AC098880.1	0	2	0	0	0	0	0	0	0	0	0	0
AC098880.2	290	317	323	94	176	99	307	280	389	139	181	104
Gm5224	7	4	7	9	6	1	3	4	4	8	7	5
Gm5493	6	16	8	5	8	7	10	8	9	15	9	3
