gene	KO_1_NonTreatment	KO_2_NonTreatment	KO_3_NonTreatment	KO_4_CytokineTreatment	KO_5_CytokineTreatment	KO_6_CytokineTreatment	WT_1_NonTreatment	WT_2_NonTreatment	WT_3_NonTreatment	WT_4_CytokineTreatment	WT_5_CytokineTreatment	WT_6_CytokineTreatment
Cbwd1_ENSMUSG00000024878	958	1115	1125	658	829	644	1087	895	1313	1036	1429	605
Mir3084-1_ENSMUSG00000104890	0	0	0	0	0	0	0	0	0	0	0	0
Gm23658_ENSMUSG00000095097	0	0	0	0	0	0	0	0	0	0	0	0
Dock8_ENSMUSG00000052085	2481	2628	2640	407	708	449	2854	2408	3328	567	820	621
Gm24252_ENSMUSG00000065634	0	0	0	0	0	0	0	0	0	0	0	0
Kank1_ENSMUSG00000032702	1870	2049	1898	829	1295	857	2033	1756	2665	1135	1847	1224
AC126944.1_ENSMUSG00000118238	7	0	4	0	5	3	5	6	1	4	6	0
Gm26207_ENSMUSG00000064843	0	0	0	0	0	0	0	0	0	0	0	0
AC132140.1_ENSMUSG00000117720	0	0	0	0	0	0	0	0	1	0	0	0
Dmrt1_ENSMUSG00000024837	0	0	0	0	0	0	0	0	0	0	0	0
Dmrt3_ENSMUSG00000042372	0	0	0	0	0	0	1	0	0	0	0	0
2610016A17Rik_ENSMUSG00000101089	0	0	0	2	0	1	0	0	0	0	0	0
Dmrt2_ENSMUSG00000048138	4	0	4	0	3	4	4	3	2	4	1	1
Gm8825_ENSMUSG00000098105	6	2	1	1	6	1	1	1	1	4	2	6
AC119996.1_ENSMUSG00000118016	0	0	0	0	0	0	0	0	0	0	0	0
AC117629.1_ENSMUSG00000117950	0	0	0	0	0	0	0	0	0	0	0	0
Gm25176_ENSMUSG00000084589	0	0	0	0	0	0	0	0	0	0	0	0
AC117615.1_ENSMUSG00000118005	0	0	0	0	0	0	0	0	0	0	0	0
AC117809.1_ENSMUSG00000117707	0	1	1	0	0	0	0	0	0	0	0	0
AC117809.3_ENSMUSG00000118001	7	7	11	2	3	2	7	11	19	6	6	2
AC117809.2_ENSMUSG00000117803	0	0	0	0	0	0	0	0	0	0	0	0
Gm48775_ENSMUSG00000114682	0	0	0	0	0	0	0	0	0	0	0	0
Smarca2_ENSMUSG00000024921	9536	10172	9357	3593	4208	3575	9070	8408	11496	4896	8246	4549
Gm20616_ENSMUSG00000093628	0	5	2	0	0	0	0	0	2	0	0	0
4931403E22Rik_ENSMUSG00000093772	4	0	1	0	0	1	1	2	1	0	0	0
AC118472.1_ENSMUSG00000118331	0	0	0	0	0	0	0	0	0	0	0	0
Gm815_ENSMUSG00000074913	0	0	0	0	0	0	0	0	0	0	0	0
AC131231.1_ENSMUSG00000118313	0	0	0	0	0	0	0	0	0	0	0	0
AC118724.2_ENSMUSG00000118209	0	0	0	0	0	1	0	0	0	0	0	0
AC118724.1_ENSMUSG00000118020	0	0	0	1	0	0	0	3	0	1	3	0
Vldlr_ENSMUSG00000024924	5711	6428	5997	3127	3418	2933	5664	5041	7164	4548	7063	3799
AC119982.1_ENSMUSG00000117692	0	0	0	1	0	1	0	0	2	0	0	0
Kcnv2_ENSMUSG00000047298	10	10	10	5	4	4	11	1	2	18	15	5
AC124973.2_ENSMUSG00000117752	0	0	0	0	0	0	0	0	0	0	0	0
AC124973.1_ENSMUSG00000117705	0	0	0	0	0	0	0	0	0	0	0	0
Pum3_ENSMUSG00000041360	3453	3255	3277	3278	4186	3329	3152	2935	4309	4544	7501	3594
AC113075.1_ENSMUSG00000118072	0	0	0	0	0	0	0	0	0	0	0	0
Gm24782_ENSMUSG00000088266	0	0	0	0	0	0	0	0	0	0	0	0
Rfx3_ENSMUSG00000040929	1577	2092	2007	367	534	385	2341	1793	2525	697	1134	612
Gm8412_ENSMUSG00000092617	1	2	4	1	4	4	3	1	0	2	6	4
Gm20407_ENSMUSG00000092182	0	0	0	0	0	0	0	0	0	0	0	0
AC115768.1_ENSMUSG00000117788	0	0	0	1	3	1	0	0	1	0	1	2
Gm28228_ENSMUSG00000101084	0	0	0	0	0	0	0	0	0	0	1	0
AC115768.2_ENSMUSG00000117862	0	1	1	2	1	0	2	2	3	2	2	1
Glis3_ENSMUSG00000052942	4687	5051	4676	4356	6021	4224	5003	3932	6025	6569	9513	5942
4933413C19Rik_ENSMUSG00000089952	11	15	14	26	21	24	6	9	4	34	51	24
D930032P07Rik_ENSMUSG00000097735	15	6	10	2	0	0	6	10	15	1	0	2
Rps15a-ps2_ENSMUSG00000067351	1	3	1	1	5	4	2	1	1	1	1	3
Gm6788_ENSMUSG00000090737	0	3	0	2	5	2	1	1	3	1	4	4
Gm26942_ENSMUSG00000098069	0	0	0	0	0	0	0	0	0	0	0	0
Slc1a1_ENSMUSG00000024935	92	82	76	188	197	187	55	55	64	104	261	92
Gm5822_ENSMUSG00000089993	42	37	38	49	60	36	54	47	67	51	122	49
4430402I18Rik_ENSMUSG00000064202	124	151	165	34	39	31	142	147	178	69	85	37
Plpp6_ENSMUSG00000040105	2031	2262	2238	1232	1286	1198	2141	1940	2585	1612	2713	1499
AC113961.2_ENSMUSG00000118165	0	1	0	0	0	3	1	0	1	0	3	0
Cdc37l1_ENSMUSG00000024780	3201	3884	3546	1668	2088	1684	3546	3189	4414	2433	3981	1942
Gm10136_ENSMUSG00000063754	42	26	36	53	60	42	35	51	45	64	79	51
Ak3_ENSMUSG00000024782	1911	2005	2029	1200	2079	1484	2152	1708	2668	1985	2603	1612
1700018L02Rik_ENSMUSG00000100075	189	158	153	56	61	56	176	142	178	88	146	66
AC113961.1_ENSMUSG00000118038	8	13	10	15	21	11	14	11	25	15	40	20
AC157914.1_ENSMUSG00000118320	0	0	0	0	0	0	0	0	0	0	0	0
Rcl1_ENSMUSG00000024785	1065	1088	1014	737	1287	749	978	943	1326	963	1545	808
Mir101b_ENSMUSG00000065556	0	0	0	0	0	0	0	0	0	0	0	0
Gm5518_ENSMUSG00000068466	21	14	20	6	11	4	17	10	20	19	18	8
Jak2_ENSMUSG00000024789	3360	3426	3172	6483	10441	7256	3195	2891	4252	10400	14083	8063
Insl6_ENSMUSG00000050957	32	15	21	20	63	39	26	16	25	63	45	46
Rln1_ENSMUSG00000039097	0	0	0	2	3	5	0	0	2	0	1	1
Plgrkt_ENSMUSG00000016495	1280	1372	1255	815	1023	941	1059	1148	1449	1317	2537	1149
Cd274_ENSMUSG00000016496	1585	1615	1367	30664	31150	30767	1332	1324	1846	50807	83026	44715
AC119228.1_ENSMUSG00000117964	7	4	7	83	78	68	3	8	2	124	228	108
Pdcd1lg2_ENSMUSG00000016498	3	4	3	12	23	9	1	2	5	20	17	7
A930007I19Rik_ENSMUSG00000097855	32	58	51	32	30	27	40	50	60	50	53	39
Ric1_ENSMUSG00000038658	2299	2483	2345	1381	2305	1697	2349	2088	2970	2255	3486	1825
Ermp1_ENSMUSG00000046324	1678	1693	1631	781	1965	955	1759	1524	2127	1237	1485	1198
Mlana_ENSMUSG00000024806	1	1	5	0	0	0	3	3	1	0	3	1
9930021J03Rik_ENSMUSG00000046138	3509	3726	3464	1750	2135	1622	3912	3107	4609	2769	4296	2434
AC120159.1_ENSMUSG00000118251	2	9	4	1	2	1	9	9	13	5	15	7
Ranbp6_ENSMUSG00000074909	1002	1189	1226	477	598	463	1199	1049	1597	768	1601	662
AC157785.1_ENSMUSG00000117883	0	0	0	0	0	0	0	0	0	0	0	0
Il33_ENSMUSG00000024810	103	75	87	345	550	447	65	68	131	287	427	174
Gm26046_ENSMUSG00000087937	0	0	0	0	0	0	0	0	0	0	0	0
Trpd52l3_ENSMUSG00000024815	0	0	0	0	0	0	0	0	0	0	0	0
Uhrf2_ENSMUSG00000024817	2193	2409	2296	1718	1958	1696	2307	2133	2826	2537	3950	2012
Gldc_ENSMUSG00000024827	115	118	140	26	87	36	83	102	119	65	61	54
Rpl31-ps20_ENSMUSG00000058607	0	0	1	0	0	0	1	0	1	0	0	0
Mbl2_ENSMUSG00000024863	2	5	15	4	10	6	24	6	20	2	10	0
Gm24108_ENSMUSG00000093236	0	0	0	0	0	0	0	0	0	0	0	0
Gm24883_ENSMUSG00000089016	0	0	0	0	0	0	0	0	0	0	0	0
AC103405.2_ENSMUSG00000118374	4	0	2	3	3	0	1	1	3	1	0	0
AC103405.1_ENSMUSG00000117953	0	0	0	0	0	0	0	0	0	0	0	0
Ppp1r2-ps3_ENSMUSG00000058816	0	2	0	0	1	4	0	1	7	4	2	0
Dkk1_ENSMUSG00000024868	2	4	2	0	6	0	1	0	1	0	1	0
Prkg1_ENSMUSG00000052920	489	460	424	127	348	141	452	327	536	282	337	169
Gm23426_ENSMUSG00000084432	0	0	0	0	0	0	0	0	0	0	0	0
Cstf2t_ENSMUSG00000053536	2778	3189	2976	1311	1609	1371	3055	2731	3929	2006	3157	1746
AC110180.1_ENSMUSG00000118011	0	0	0	0	0	0	0	0	0	0	0	0
A1cf_ENSMUSG00000052595	503	641	497	11	0	7	759	424	641	16	30	10
Gm19241_ENSMUSG00000114443	2	6	3	1	0	1	1	4	5	0	1	0
AC117816.1_ENSMUSG00000118366	174	260	282	4	4	3	302	225	294	4	12	2
Asah2_ENSMUSG00000024887	2819	3766	3492	1524	1786	1546	3745	2983	4014	2278	3485	1736
Sgms1_ENSMUSG00000040451	2776	2525	2605	1424	1902	1400	2228	1919	2712	1714	3133	1493
AC113485.1_ENSMUSG00000118064	1	0	1	0	0	0	0	1	1	0	0	2
2700046G09Rik_ENSMUSG00000097787	502	516	469	154	121	104	389	415	483	205	457	190
AC115752.3_ENSMUSG00000118355	0	0	0	0	0	0	0	0	0	0	0	0
AC115752.2_ENSMUSG00000118329	0	0	0	0	0	0	0	0	0	0	0	0
Rpl9-ps6_ENSMUSG00000062456	1226	672	660	941	1159	839	756	694	1013	1004	1547	834
Minpp1_ENSMUSG00000024896	1092	1097	1151	854	1503	824	1048	957	1401	1423	1771	1026
AC115752.1_ENSMUSG00000118106	46	61	65	87	94	83	49	36	96	116	180	93
AC102159.1_ENSMUSG00000118168	0	1	1	1	1	1	0	0	1	1	2	1
Papss2_ENSMUSG00000024899	21495	27130	26422	9225	7011	8346	31302	23474	33941	17331	34164	15858
Atad1_ENSMUSG00000013662	4769	5996	5944	5279	5840	5098	5629	4949	6969	6898	11917	5606
Pten_ENSMUSG00000013663	6739	7970	7766	5152	7168	5416	8290	6643	10214	7883	11930	6324
Gm22482_ENSMUSG00000084512	0	0	0	0	0	0	0	0	0	0	0	0
AC087871.1_ENSMUSG00000117664	0	0	0	0	0	0	0	0	0	0	0	0
AC125381.1_ENSMUSG00000117914	0	0	0	0	0	0	1	0	0	0	0	0
AC125381.2_ENSMUSG00000118196	0	1	0	1	0	0	0	0	0	1	0	0
Rnls_ENSMUSG00000071573	164	221	203	89	93	91	206	217	230	143	182	88
Mir3970_ENSMUSG00000106278	0	0	0	0	0	0	0	0	0	0	0	0
Gm7237_ENSMUSG00000087112	0	0	0	0	0	0	0	0	1	0	0	0
AC122497.1_ENSMUSG00000118289	0	0	0	0	0	0	0	0	0	0	0	0
Lipo5_ENSMUSG00000086875	0	0	0	0	0	0	0	0	0	0	0	0
Lipo4_ENSMUSG00000079344	0	0	0	1	0	0	1	0	0	0	1	0
AC141640.1_ENSMUSG00000118121	0	0	0	0	0	0	0	0	0	0	0	0
Lipo3_ENSMUSG00000024766	702	942	1130	844	924	887	951	849	1241	1543	2249	1046
Gm27440_ENSMUSG00000098770	0	0	0	0	0	0	0	0	0	0	0	0
Gm8978_ENSMUSG00000086812	0	0	0	0	0	0	0	0	0	0	0	0
AC122846.2_ENSMUSG00000118360	0	0	0	0	0	0	0	0	0	0	0	0
AC122846.1_ENSMUSG00000117667	4	7	1	2	2	4	4	3	4	1	10	2
Gm8980_ENSMUSG00000085924	0	0	0	0	0	0	0	0	0	0	0	0
Lipo2_ENSMUSG00000087303	5	7	2	6	3	3	3	3	7	13	9	4
Lipo1_ENSMUSG00000079342	0	1	0	0	0	0	0	0	0	0	0	0
Gm5519_ENSMUSG00000037603	0	0	0	0	0	0	0	0	1	0	0	0
Gm8988_ENSMUSG00000085934	0	0	0	0	0	0	0	0	0	0	0	0
AC098875.1_ENSMUSG00000117821	0	0	0	0	0	0	0	0	0	0	0	0
Gm23095_ENSMUSG00000065380	1	0	0	1	0	0	0	0	1	0	0	1
Lipf_ENSMUSG00000024768	0	0	0	0	0	0	0	0	0	0	0	0
Lipk_ENSMUSG00000024771	0	1	3	0	2	2	0	2	3	2	3	1
AC102119.1_ENSMUSG00000118302	0	0	0	0	0	0	0	0	0	0	0	0
Lipn_ENSMUSG00000024770	0	0	2	2	5	8	0	0	1	7	9	5
Gm23334_ENSMUSG00000080678	0	0	0	0	0	0	0	0	0	0	0	0
Lipm_ENSMUSG00000056078	2	0	0	0	0	0	0	0	0	1	0	0
Ankrd22_ENSMUSG00000024774	14	8	11	23	22	19	21	19	8	8	32	6
Stambpl1_ENSMUSG00000024776	692	601	553	418	619	386	543	529	721	529	789	367
Acta2_ENSMUSG00000035783	6923	6313	5800	2346	8384	3029	5193	4982	8406	5533	4635	3520
AC102285.1_ENSMUSG00000118066	0	0	0	0	0	0	0	0	0	0	0	0
Fas_ENSMUSG00000024778	110	108	108	1236	1415	1165	130	99	158	1752	3021	1358
Gm27818_ENSMUSG00000098670	0	0	0	0	0	0	0	0	0	0	0	0
Gm23060_ENSMUSG00000076300	0	0	0	0	0	0	0	0	4	0	2	0
Ch25h_ENSMUSG00000050370	108	114	99	412	1489	466	88	126	213	820	629	430
Gm26902_ENSMUSG00000097558	25	21	16	48	116	64	9	17	23	84	59	30
Lipa_ENSMUSG00000024781	1877	1997	1705	3283	4462	3071	1659	1495	2375	5266	6528	3456
AC102249.1_ENSMUSG00000118048	0	0	0	0	0	0	0	0	0	0	0	0
Ifit2_ENSMUSG00000045932	210	213	159	8558	8194	8903	243	223	372	16458	26311	14912
Ifit3_ENSMUSG00000074896	316	351	179	6380	8009	8909	297	449	877	11944	18675	10284
Ifit1bl1_ENSMUSG00000079339	29	48	44	417	372	438	36	57	46	1035	1869	761
Ifit3b_ENSMUSG00000062488	111	133	88	2041	2187	2626	158	182	367	3549	5683	2913
Ifit1bl2_ENSMUSG00000067297	49	31	60	174	89	125	39	62	78	274	488	188
AC016791.2_ENSMUSG00000118260	0	0	0	0	0	0	0	0	0	0	2	0
Ifit1_ENSMUSG00000034459	478	565	373	8041	7349	8338	604	682	1014	13739	24336	11675
Slc16a12_ENSMUSG00000009378	5133	6664	5988	1082	1053	1092	6731	5185	7654	2063	3085	1624
AC016791.1_ENSMUSG00000118098	1	0	0	0	0	0	0	0	0	0	5	0
Gm27476_ENSMUSG00000098742	0	0	0	0	0	0	0	0	0	0	0	0
AC125259.2_ENSMUSG00000118083	0	0	0	0	0	0	0	0	0	0	0	0
Gm22082_ENSMUSG00000088212	0	0	0	0	0	0	0	0	0	0	0	0
AC125259.1_ENSMUSG00000117945	0	0	0	0	0	0	0	0	0	0	0	0
Pank1_ENSMUSG00000033610	478	551	551	93	352	124	608	429	711	194	205	173
Mir107_ENSMUSG00000065594	0	0	0	0	0	0	0	0	0	0	0	0
Kif20b_ENSMUSG00000024795	317	303	312	74	287	67	219	202	392	96	140	95
Mir1950_ENSMUSG00000089151	0	0	0	1	0	0	0	1	0	0	0	0
Gm5248_ENSMUSG00000101966	0	0	0	0	0	0	0	0	0	0	0	0
AC134331.1_ENSMUSG00000117865	0	0	0	0	0	0	0	0	0	0	0	0
AC134331.2_ENSMUSG00000117973	0	0	0	0	0	0	0	0	0	0	0	0
Gm24006_ENSMUSG00000089087	0	0	0	0	0	0	0	0	0	0	0	0
Gm23075_ENSMUSG00000093373	0	0	0	0	0	0	0	0	0	0	0	0
Gm22853_ENSMUSG00000092715	0	0	0	0	0	0	0	0	0	0	0	0
AC121552.1_ENSMUSG00000118212	7	15	9	0	0	0	7	19	6	0	3	0
Gm25611_ENSMUSG00000077205	0	0	0	0	0	0	0	0	0	0	0	0
A830019P07Rik_ENSMUSG00000094707	89	132	126	13	8	10	131	100	154	18	28	20
Htr7_ENSMUSG00000024798	6	6	4	2	16	4	4	15	14	12	8	5
Rpp30_ENSMUSG00000024800	426	559	491	462	552	436	517	521	727	649	1037	479
Ankrd1_ENSMUSG00000024803	601	1327	956	535	1744	626	853	519	1301	855	669	861
AC119234.1_ENSMUSG00000117998	0	0	0	0	0	0	0	0	0	0	0	0
AC120164.1_ENSMUSG00000117990	0	0	1	0	0	0	0	0	0	0	1	0
AC120164.2_ENSMUSG00000118032	3	1	0	1	2	0	0	0	2	1	2	0
Gm47735_ENSMUSG00000114859	6	8	2	1	0	0	4	8	2	2	4	5
Pcgf5_ENSMUSG00000024805	1930	2387	2438	2112	2339	2103	2546	2109	3075	2823	4853	2572
Gm47773_ENSMUSG00000114285	0	0	0	1	0	2	0	0	0	0	8	2
Gm23170_ENSMUSG00000087783	0	0	0	0	0	0	0	0	0	0	0	0
Gm9042_ENSMUSG00000114409	0	6	1	3	5	4	0	3	5	2	20	3
F530104D19Rik_ENSMUSG00000114235	0	0	0	1	0	3	1	1	1	0	2	0
Hectd2_ENSMUSG00000041180	307	432	402	245	412	231	383	368	516	419	519	357
Hectd2os_ENSMUSG00000087579	30	34	25	2	5	8	31	32	28	5	7	1
Ppp1r3c_ENSMUSG00000067279	135	187	114	172	122	141	210	164	223	320	451	169
AC116128.1_ENSMUSG00000117938	0	0	0	0	0	0	0	0	0	0	0	0
Tnks2_ENSMUSG00000024811	11377	12667	12255	6484	9869	6642	13118	10500	16132	9215	13633	7871
Fgfbp3_ENSMUSG00000047632	178	249	216	84	86	95	420	250	286	145	234	129
Btaf1_ENSMUSG00000040565	2926	3108	2919	1486	2536	1584	3815	2657	3547	2413	3953	2035
Cpeb3_ENSMUSG00000039652	1983	2401	2298	403	491	470	2483	2080	2755	766	1193	640
Gm22714_ENSMUSG00000080544	0	1	1	0	0	0	1	0	2	2	3	0
A330032B11Rik_ENSMUSG00000097591	0	3	7	0	3	1	5	1	3	0	7	7
Gm23918_ENSMUSG00000092994	2	0	1	0	0	0	0	0	0	0	2	0
March5_ENSMUSG00000023307	5890	6220	6350	11558	9714	10778	5549	5140	7497	13369	25054	10970
Gm25268_ENSMUSG00000089143	0	0	0	0	0	0	0	1	0	0	0	0
Ide_ENSMUSG00000056999	3618	3674	3456	2398	3803	2590	5395	3016	4450	3287	5174	2863
Rpl10-ps6_ENSMUSG00000080885	21	32	13	19	13	11	20	12	20	29	36	15
Kif11_ENSMUSG00000012443	446	486	426	43	284	91	344	333	519	89	102	98
AC137605.4_ENSMUSG00000117988	2	0	5	0	0	1	1	0	2	2	4	2
AC137605.6_ENSMUSG00000118211	0	0	2	2	0	0	0	0	0	2	0	0
Gm38345_ENSMUSG00000102353	34	54	51	16	66	26	41	35	62	21	32	36
Hhex_ENSMUSG00000024986	1798	1827	1789	549	1824	715	1599	1663	2392	813	651	859
Gm23026_ENSMUSG00000089397	0	0	0	0	0	0	0	0	0	0	0	0
AC137605.3_ENSMUSG00000117800	0	0	0	0	0	0	0	0	0	0	0	0
Exoc6_ENSMUSG00000053799	1998	2301	2353	1600	2125	1743	2192	2002	2931	2131	3208	1921
Cyp26c1_ENSMUSG00000062432	2	2	5	5	5	7	0	1	3	2	6	4
Cyp26a1_ENSMUSG00000024987	187	77	102	27	58	15	63	81	174	43	23	20
AC110212.2_ENSMUSG00000117989	0	0	0	0	0	0	0	0	0	0	0	0
AC110212.1_ENSMUSG00000117939	5	4	6	6	4	6	6	4	11	8	12	5
AC109149.1_ENSMUSG00000118115	0	0	0	0	0	0	0	0	0	0	0	0
Myof_ENSMUSG00000048612	5020	4764	4459	4459	16342	5139	4076	3966	6635	8590	6931	6082
I830134H01Rik_ENSMUSG00000069554	3	8	2	0	0	1	5	7	2	1	3	1
Cep55_ENSMUSG00000024989	186	178	169	20	129	32	119	104	199	38	22	31
Gm23300_ENSMUSG00000064646	0	0	0	0	0	0	0	0	0	0	0	0
Ffar4_ENSMUSG00000054200	498	577	446	180	158	214	513	470	657	203	278	207
Rbp4_ENSMUSG00000024990	2033	3203	3056	1152	948	974	3395	2359	3358	1384	2481	1324
Pde6c_ENSMUSG00000024992	3	16	11	0	0	0	22	9	12	0	0	0
Fra10ac1_ENSMUSG00000054237	1288	1415	1299	512	585	481	1224	1215	1521	717	1264	543
Lgi1_ENSMUSG00000067242	656	845	736	69	83	86	1206	754	1139	148	187	112
AC116871.2_ENSMUSG00000118242	0	0	1	0	0	0	0	0	0	0	0	0
Gm42723_ENSMUSG00000105709	6	1	0	0	0	0	1	0	2	0	0	0
AC116871.4_ENSMUSG00000118381	0	0	0	0	0	0	2	0	1	0	0	0
AC116871.1_ENSMUSG00000117920	0	0	1	0	0	0	0	0	0	0	0	0
AC116871.3_ENSMUSG00000118335	0	0	0	0	0	0	0	0	0	0	0	0
Slc35g1_ENSMUSG00000044026	3680	3852	3753	750	949	716	4097	3588	4604	957	1747	877
Gm24930_ENSMUSG00000088940	0	0	0	0	0	0	0	0	0	0	0	0
Plce1_ENSMUSG00000024998	616	566	519	215	730	240	524	594	842	345	362	334
AC111023.1_ENSMUSG00000117935	26	15	16	22	30	20	26	11	22	24	29	21
Gm28991_ENSMUSG00000101079	0	0	0	0	0	0	0	0	0	0	0	0
Noc3l_ENSMUSG00000024999	1597	1683	1623	1533	1632	1473	1502	1307	1975	2284	3921	1805
Tbc1d12_ENSMUSG00000048720	564	701	678	420	626	488	708	645	926	690	1065	570
Gm25838_ENSMUSG00000089545	0	0	0	0	0	0	0	0	0	0	0	0
Hells_ENSMUSG00000025001	315	485	423	118	490	128	393	311	633	172	249	177
Cyp2c52-ps_ENSMUSG00000114610	8	3	2	0	0	3	2	1	3	1	1	2
Cyp2c55_ENSMUSG00000025002	0	2	3	0	1	0	1	1	2	3	3	2
Gm23800_ENSMUSG00000093303	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c65_ENSMUSG00000067231	0	1	4	0	4	2	1	5	3	12	18	6
Cyp2c66_ENSMUSG00000067229	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c53-ps_ENSMUSG00000093610	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c29_ENSMUSG00000003053	0	0	0	0	0	0	0	0	0	0	0	0
AC139233.1_ENSMUSG00000118146	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c38_ENSMUSG00000032808	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c39_ENSMUSG00000025003	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c67_ENSMUSG00000062624	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c68_ENSMUSG00000074882	0	1	0	0	0	0	0	0	0	0	0	0
Cyp2c40_ENSMUSG00000025004	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c69_ENSMUSG00000092008	0	0	0	0	0	0	0	0	0	0	0	0
AC148014.1_ENSMUSG00000117738	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c37_ENSMUSG00000042248	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c54_ENSMUSG00000067225	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c50_ENSMUSG00000054827	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c70_ENSMUSG00000060613	0	0	0	0	0	0	0	0	0	0	0	1
AC170187.1_ENSMUSG00000117785	1	2	1	3	3	1	0	0	2	0	1	2
Gm16470_ENSMUSG00000098091	7	8	5	11	9	5	0	2	10	9	15	5
Pdlim1_ENSMUSG00000055044	2617	2262	2177	1577	3476	2047	2252	2375	3565	2598	2770	1718
AC170187.2_ENSMUSG00000117793	0	0	0	0	0	0	0	0	0	0	0	0
Sorbs1_ENSMUSG00000025006	1305	1225	1089	646	1007	693	1175	1000	1411	1088	1633	913
A930028N01Rik_ENSMUSG00000114796	0	0	0	2	1	0	0	0	0	0	2	0
Aldh18a1_ENSMUSG00000025007	9290	9473	9297	5719	6287	5421	7879	7227	10115	7013	11280	5521
Gm15801_ENSMUSG00000096592	7	5	8	16	16	13	3	3	8	21	35	17
Gm27042_ENSMUSG00000097792	41	48	54	8	7	6	42	46	43	16	30	15
Tctn3_ENSMUSG00000025008	1864	2046	1797	783	778	872	1742	1842	2271	1228	3016	1439
Entpd1_ENSMUSG00000048120	898	898	805	1528	2238	1497	955	856	1296	2305	3243	1596
Gm16027_ENSMUSG00000090041	3	3	2	0	1	0	2	1	0	0	1	0
Gm8783_ENSMUSG00000094388	10	11	9	27	24	28	8	4	10	40	52	31
AC166063.1_ENSMUSG00000117952	0	0	0	0	0	0	1	0	0	0	0	0
Cc2d2b_ENSMUSG00000108929	295	395	444	25	33	38	434	415	469	42	128	79
Ccnj_ENSMUSG00000025010	644	679	621	254	418	324	643	607	854	403	669	327
E030044B06Rik_ENSMUSG00000097740	5	6	7	3	3	1	5	6	9	3	7	3
Mir8092_ENSMUSG00000099118	0	0	0	0	0	0	0	0	0	0	0	0
Zfp518a_ENSMUSG00000049164	1074	1417	1446	420	851	527	1495	1270	1831	665	840	625
Blnk_ENSMUSG00000061132	307	248	248	2460	2294	2346	242	315	367	3645	5855	3044
Dntt_ENSMUSG00000025014	0	3	0	0	1	0	0	2	8	1	0	1
Opalin_ENSMUSG00000050121	0	0	0	0	0	0	0	0	0	0	0	0
Tll2_ENSMUSG00000025013	15	11	12	1	11	7	11	11	17	11	1	12
Tm9sf3_ENSMUSG00000025016	18581	24268	25499	10559	17695	11987	23586	19766	29707	15097	21836	12143
Pik3ap1_ENSMUSG00000025017	3373	2979	3166	2811	9303	3806	2701	3178	4496	4564	4593	4973
Gm9788_ENSMUSG00000044065	0	1	1	1	4	1	1	0	0	0	6	0
Lcor_ENSMUSG00000025019	827	1005	852	577	1184	580	1114	785	1243	1135	1757	1003
Gm340_ENSMUSG00000090673	527	653	561	628	1203	731	656	502	766	1154	1604	937
Mir8091_ENSMUSG00000098286	7	20	25	9	34	8	20	20	32	23	13	5
Slit1_ENSMUSG00000025020	45	26	41	53	149	45	22	26	42	117	88	61
Gm22601_ENSMUSG00000088220	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap19_ENSMUSG00000025154	229	256	282	189	259	164	240	207	390	274	355	176
Frat1_ENSMUSG00000067199	65	71	68	25	94	58	68	82	126	63	63	48
Frat2_ENSMUSG00000047604	98	54	48	29	59	54	42	53	93	37	72	41
Rrp12_ENSMUSG00000035049	1993	1868	1831	1612	1635	1537	1834	1695	2452	1972	3426	1694
AC145557.1_ENSMUSG00000117675	0	0	0	0	3	0	0	0	0	0	0	0
Pgam1_ENSMUSG00000011752	5872	5642	4479	5272	8141	5839	5398	5924	7587	8152	10154	5312
Exosc1_ENSMUSG00000034321	998	1043	1029	755	970	741	902	926	1249	1106	1821	877
Zdhhc16_ENSMUSG00000025157	1658	1633	1490	632	1436	801	1438	1409	2085	1053	1258	953
Mms19_ENSMUSG00000025159	3330	3458	2940	2419	2442	2637	2667	2838	3671	2814	5515	2619
Gm23113_ENSMUSG00000089102	0	0	0	0	0	0	0	0	0	0	0	0
Ubtd1_ENSMUSG00000025171	1318	1124	1096	1545	2192	1613	1000	1078	1641	1992	2730	1422
Ankrd2_ENSMUSG00000025172	16	10	17	56	51	69	4	10	12	67	96	46
Hoga1_ENSMUSG00000025176	141	142	119	133	579	151	102	111	197	235	171	194
4933411K16Rik_ENSMUSG00000090369	2	3	5	3	12	4	6	4	2	6	3	2
Morn4_ENSMUSG00000049670	806	722	752	586	478	507	674	642	931	718	1370	721
Pi4k2a_ENSMUSG00000025178	3573	3944	3630	5417	5072	5376	3561	3273	4395	7007	11341	5581
Avpi1_ENSMUSG00000018821	516	460	461	399	788	386	398	398	550	475	635	346
