gene	KO_1_NonTreatment	KO_2_NonTreatment	KO_3_NonTreatment	KO_4_CytokineTreatment	KO_5_CytokineTreatment	KO_6_CytokineTreatment	WT_1_NonTreatment	WT_2_NonTreatment	WT_3_NonTreatment	WT_4_CytokineTreatment	WT_5_CytokineTreatment	WT_6_CytokineTreatment
Rpl31-ps12_ENSMUSG00000116648	272	251	217	346	400	346	269	229	358	316	532	292
Gm49644_ENSMUSG00000116729	0	0	0	0	0	0	0	0	0	0	0	0
Gm5768_ENSMUSG00000116676	0	0	0	0	0	0	0	0	0	0	0	0
Igll1_ENSMUSG00000075370	1	0	3	0	0	0	0	0	2	0	0	0
Vpreb1_ENSMUSG00000059305	10	5	5	1	4	2	4	8	7	4	4	4
Top3b_ENSMUSG00000022779	2048	2185	2067	1425	1483	1454	1829	1885	2644	1922	3584	1763
Ppm1f_ENSMUSG00000026181	973	1085	949	483	771	499	1022	920	1523	768	945	616
Gm49595_ENSMUSG00000116823	0	0	0	1	0	0	0	1	2	1	0	0
Gm46540_ENSMUSG00000116703	8	4	1	2	8	1	0	1	3	2	1	0
Gm6438_ENSMUSG00000116598	1	0	1	0	2	0	0	0	2	0	1	0
Mapk1_ENSMUSG00000063358	6232	6465	6525	4460	5767	4406	6744	5977	8471	6915	10161	5185
Gm22558_ENSMUSG00000087951	0	0	0	0	0	0	0	0	0	0	0	0
1700056N10Rik_ENSMUSG00000084792	20	9	9	10	10	4	23	12	13	6	6	7
Ypel1_ENSMUSG00000022773	156	127	114	60	90	68	174	117	262	56	76	52
Gm9974_ENSMUSG00000055497	12	11	17	1	7	4	6	20	12	4	16	11
Ppil2_ENSMUSG00000022771	2908	3086	2799	1422	2212	1673	2759	2642	3709	2047	3134	1936
Gm49584_ENSMUSG00000116645	4	3	1	0	0	0	1	2	0	2	2	3
2610318N02Rik_ENSMUSG00000049916	19	44	41	22	15	18	44	30	40	23	80	30
Mir130b_ENSMUSG00000065572	0	0	0	0	0	0	0	1	1	0	0	1
Mir301b_ENSMUSG00000076288	4	1	0	0	0	0	2	0	0	0	1	0
Sdf2l1_ENSMUSG00000022769	3140	3826	3837	3499	2976	3086	3477	2697	4233	3841	7063	3171
Gm6440_ENSMUSG00000116694	37	31	24	46	55	40	36	32	49	63	105	37
Ccdc116_ENSMUSG00000022768	134	165	150	121	96	136	133	141	177	214	409	158
Ydjc_ENSMUSG00000041774	371	346	278	164	169	139	319	266	410	217	352	139
Ube2l3_ENSMUSG00000038965	5384	5181	5403	3528	4710	3622	5413	4592	6704	5180	7024	3873
Gm22129_ENSMUSG00000096434	0	0	0	0	0	0	0	0	0	0	0	0
Rimbp3_ENSMUSG00000071636	25	23	24	2	4	3	31	17	29	11	9	4
Hic2_ENSMUSG00000050240	305	346	325	239	169	159	384	372	459	328	507	240
Gm49573_ENSMUSG00000116743	0	1	1	0	0	0	0	0	0	0	1	0
Gm26635_ENSMUSG00000097764	5	0	2	2	0	0	4	2	2	1	2	1
Tmem191c_ENSMUSG00000055692	312	380	318	143	96	135	352	372	462	181	366	163
Pi4ka_ENSMUSG00000041720	7141	7382	6704	5350	5796	4641	7440	6391	8865	6957	11386	5815
Serpind1_ENSMUSG00000022766	7	6	9	6	13	7	10	9	22	7	11	3
Gm24927_ENSMUSG00000065331	0	0	0	0	0	0	0	0	0	0	0	0
Snap29_ENSMUSG00000022765	1496	1497	1515	1177	1406	1084	1509	1371	1974	1529	2577	1187
Crkl_ENSMUSG00000006134	2436	2204	2199	1587	2113	1594	2250	1852	2615	2393	3447	2113
Gm22770_ENSMUSG00000088993	0	0	0	0	0	0	0	0	0	0	0	0
Aifm3_ENSMUSG00000022763	69	102	93	38	77	41	89	89	106	35	133	66
Lztr1_ENSMUSG00000022761	3545	3584	3215	2794	2913	2887	3260	2931	4190	3294	5893	2829
Thap7_ENSMUSG00000022760	1098	1068	982	733	832	710	1092	979	1310	1008	1435	803
Gm49785_ENSMUSG00000116898	18	36	34	14	8	5	28	31	23	14	18	14
Lrrc74b_ENSMUSG00000022759	10	9	6	0	3	0	9	9	12	0	7	1
P2rx6_ENSMUSG00000022758	20	19	15	6	16	8	21	19	12	6	8	6
Slc7a4_ENSMUSG00000022756	920	1029	973	139	205	134	930	841	1111	213	346	249
Smpd4_ENSMUSG00000005899	1425	1339	1225	594	913	653	1144	1225	1656	867	1488	815
Ccdc74a_ENSMUSG00000041617	77	64	77	18	19	13	62	60	75	12	15	10
Med15_ENSMUSG00000012114	5296	4848	4740	10567	9595	9335	4481	4228	6067	12806	23488	10728
Gm18335_ENSMUSG00000116561	8	6	15	19	22	18	15	17	24	32	27	22
Gm49684_ENSMUSG00000116994	0	0	0	0	0	0	0	0	0	0	0	0
Rpl26-ps4_ENSMUSG00000059150	0	0	0	0	1	0	1	0	1	2	2	1
Gm49683_ENSMUSG00000116696	0	0	0	0	0	0	0	0	0	0	0	0
Gm6048_ENSMUSG00000116783	0	0	0	0	0	0	0	0	0	0	0	0
Bod1-ps_ENSMUSG00000116936	19	16	17	12	12	10	15	22	33	16	26	21
Klhl22_ENSMUSG00000022750	1877	2100	2058	1559	1487	1466	2075	1905	2695	2217	3520	1823
Scarf2_ENSMUSG00000012017	1752	1801	1444	1373	1352	1234	1415	1427	2090	1691	3176	1488
Zfp520-ps_ENSMUSG00000116777	103	73	93	12	12	12	55	60	110	10	49	27
B830017H08Rik_ENSMUSG00000116652	14509	13896	12128	4460	2537	3593	9901	11937	13150	5428	11970	4830
Car15_ENSMUSG00000090236	161	175	119	46	26	41	109	130	144	92	143	107
Gm20518_ENSMUSG00000092470	258	186	139	75	33	62	115	129	183	121	213	158
Dgcr2_ENSMUSG00000003166	2536	2662	2622	1333	1635	1405	2776	2465	3332	1834	2710	1558
Tssk1_ENSMUSG00000041566	55	61	42	12	5	6	56	55	65	33	37	18
Tssk2_ENSMUSG00000045521	0	2	3	3	0	0	0	0	1	5	5	1
Ess2_ENSMUSG00000003527	1076	1139	1097	960	949	925	931	986	1302	1242	2191	1144
Gsc2_ENSMUSG00000022738	0	0	0	0	1	0	0	0	0	0	0	0
AA914427_ENSMUSG00000103149	8	28	15	9	8	6	16	13	22	9	33	13
Slc25a1_ENSMUSG00000003528	5635	5822	5528	5101	4880	5001	5466	4891	6809	6870	11162	5957
Vpreb2_ENSMUSG00000059280	1	0	0	0	0	0	0	0	0	0	0	2
Gm49580_ENSMUSG00000116658	0	0	0	0	0	1	0	0	0	0	0	0
Dgcr6_ENSMUSG00000003531	950	957	914	643	787	603	1031	911	1301	832	1210	657
Prodh_ENSMUSG00000003526	92	125	116	59	101	57	118	116	174	81	82	66
Rtn4r_ENSMUSG00000043811	32	31	12	25	37	17	21	23	28	36	23	22
Mir6366_ENSMUSG00000099293	0	0	0	0	0	0	0	0	0	0	0	0
4933432I09Rik_ENSMUSG00000116557	30	38	22	3	3	5	19	34	30	4	11	8
AC118542.1_ENSMUSG00000116772	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc188_ENSMUSG00000090777	0	2	0	0	0	0	0	0	0	1	0	0
Zdhhc8_ENSMUSG00000060166	4219	4157	4060	1962	2107	2044	4048	3479	4966	2722	4993	2682
Ranbp1_ENSMUSG00000005732	1287	1361	1449	1423	1784	1283	1240	1131	1849	1924	2842	1412
Gm25777_ENSMUSG00000080364	13	8	8	6	4	13	3	4	16	9	35	11
Gm49776_ENSMUSG00000116925	0	0	0	0	0	0	0	0	0	0	0	0
Trmt2a_ENSMUSG00000022721	2029	2235	2052	1496	1488	1459	1933	1852	2526	2146	3366	1628
Dgcr8_ENSMUSG00000022718	1466	1586	1443	468	816	448	1595	1256	1814	663	930	623
Mir1306_ENSMUSG00000080452	0	0	0	0	0	0	0	0	0	0	0	0
Gm24572_ENSMUSG00000093246	0	0	0	0	0	0	0	0	0	0	0	0
Tango2_ENSMUSG00000013539	541	494	480	300	426	282	447	462	607	455	667	360
Mir185_ENSMUSG00000065464	0	0	0	0	0	0	3	0	0	2	2	0
Arvcf_ENSMUSG00000000325	1424	1416	1294	598	660	660	1338	1297	1789	949	1538	757
Gm26170_ENSMUSG00000089044	0	0	1	0	0	0	0	0	0	0	0	0
Gm26219_ENSMUSG00000092957	0	0	0	0	0	0	0	0	0	0	0	0
Comt_ENSMUSG00000000326	4642	4633	4395	1798	2461	1851	5037	4275	6005	2545	3185	1949
Gm15764_ENSMUSG00000087556	13	19	12	5	14	4	8	5	11	7	7	4
Txnrd2_ENSMUSG00000075704	554	645	582	374	412	381	570	527	646	476	756	394
Gm49588_ENSMUSG00000116842	0	1	0	1	0	0	2	1	4	0	0	0
Gnb1l_ENSMUSG00000000884	182	200	204	83	101	66	223	169	231	119	136	97
Rtl10_ENSMUSG00000086965	124	129	113	44	34	27	106	111	138	57	72	44
Tbx1_ENSMUSG00000009097	129	182	94	52	33	12	90	55	143	34	46	67
4930588K23Rik_ENSMUSG00000075335	0	4	0	1	1	0	0	1	0	0	0	2
Gp1bb_ENSMUSG00000050761	0	0	0	0	0	0	0	0	0	0	0	1
Gm49601_ENSMUSG00000116594	105	64	50	28	12	29	44	54	75	39	73	23
Sept5_ENSMUSG00000072214	871	687	644	743	729	670	631	702	865	915	1466	797
Rps2-ps7_ENSMUSG00000116825	10	11	16	16	23	11	15	14	17	10	29	26
Cldn5_ENSMUSG00000041378	114	117	112	43	130	120	83	178	271	100	71	49
Cdc45_ENSMUSG00000000028	285	300	271	71	249	100	285	219	383	124	141	116
Ufd1_ENSMUSG00000005262	3032	3198	3111	2314	2634	2249	2927	2648	3870	3096	5382	2523
2510002D24Rik_ENSMUSG00000071632	447	464	412	168	242	180	433	445	495	246	371	186
Gm28539_ENSMUSG00000099908	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl40_ENSMUSG00000022706	1131	1122	1112	774	960	746	1111	976	1416	1157	1563	819
Hira_ENSMUSG00000022702	418	444	450	203	316	231	415	370	557	312	481	257
Gm15799_ENSMUSG00000082130	0	0	0	0	1	0	1	0	2	0	0	0
Gm15798_ENSMUSG00000083658	0	0	0	0	0	0	0	0	0	0	0	0
Gm18747_ENSMUSG00000105028	0	0	0	0	0	0	0	0	0	0	0	0
Gm10088_ENSMUSG00000060811	0	1	0	1	2	1	3	0	2	4	2	0
2010309G21Rik_ENSMUSG00000106567	0	0	0	0	0	0	0	0	0	0	0	0
Iglc1_ENSMUSG00000105906	0	28	0	28	404	3	3	1	7	14	6	0
Iglj1_ENSMUSG00000106668	0	0	0	0	1	0	0	0	0	0	0	0
Iglc3_ENSMUSG00000105547	0	3	3	0	39	1	2	0	10	4	0	0
Iglj3p_ENSMUSG00000106405	0	0	0	0	0	0	0	0	0	0	0	0
Iglj3_ENSMUSG00000105231	0	0	0	0	0	0	0	0	0	0	0	0
Iglv1_ENSMUSG00000076934	0	24	0	28	390	3	2	0	1	5	9	0
Gm18748_ENSMUSG00000106444	0	0	0	0	0	0	0	0	0	0	0	0
Iglc4_ENSMUSG00000106039	0	0	0	0	0	0	0	0	0	0	0	0
Iglj4_ENSMUSG00000105066	0	0	0	0	0	0	0	0	0	0	0	0
Iglc2_ENSMUSG00000076937	8	34	0	2	31	1	9	2	9	4	5	2
Iglj2_ENSMUSG00000104975	0	0	0	0	0	0	0	0	0	0	0	0
Gm43388_ENSMUSG00000104927	0	0	0	0	0	0	0	0	0	0	0	0
Gm42870_ENSMUSG00000105128	0	0	0	0	0	0	0	0	0	0	0	0
Iglv3_ENSMUSG00000076939	2	0	0	0	6	0	0	2	0	1	0	0
A530030E21Rik_ENSMUSG00000105160	0	0	0	0	1	0	0	0	0	0	0	0
Iglv2_ENSMUSG00000076940	0	9	0	0	0	0	7	0	0	0	0	0
Olfr164_ENSMUSG00000050742	0	0	0	0	0	0	0	0	0	0	0	0
Gm22158_ENSMUSG00000089036	0	0	0	0	0	0	0	0	0	0	0	0
Gm23612_ENSMUSG00000095529	0	0	0	0	0	0	0	0	0	0	0	0
Olfr165_ENSMUSG00000050158	0	0	0	0	0	0	0	0	0	0	0	0
Gm25762_ENSMUSG00000077172	0	0	0	0	0	0	0	0	0	0	0	0
Olfr166_ENSMUSG00000056822	0	0	0	0	0	0	0	0	0	0	0	0
Olfr167_ENSMUSG00000045341	0	0	0	0	0	0	0	0	0	0	0	0
Olfr168_ENSMUSG00000061361	0	0	0	0	0	0	0	0	0	0	0	0
Olfr169_ENSMUSG00000068535	0	0	0	0	0	0	0	0	0	0	0	0
Olfr170_ENSMUSG00000062245	0	0	0	0	0	0	0	0	0	0	0	0
Olfr171_ENSMUSG00000060480	0	0	0	0	0	0	0	0	0	0	0	0
Gm49596_ENSMUSG00000116790	0	0	0	0	0	0	0	0	0	0	0	0
Lamp3_ENSMUSG00000041247	12	19	30	15	13	7	8	29	27	13	14	11
Gm17799_ENSMUSG00000097945	1	1	0	0	0	0	0	0	1	0	0	0
B3gnt5_ENSMUSG00000022686	59	61	68	17	48	31	64	37	101	43	50	33
Gm49597_ENSMUSG00000116980	0	0	0	0	0	0	0	0	0	0	0	0
A930003A15Rik_ENSMUSG00000075330	1	5	8	1	0	1	2	3	0	0	4	3
Gm49598_ENSMUSG00000116712	0	0	0	0	0	0	0	0	0	0	0	0
Gm27883_ENSMUSG00000099233	0	0	0	0	0	0	0	0	0	0	0	0
Klhl6_ENSMUSG00000043008	316	332	362	81	126	87	292	344	597	112	144	103
Klhl24_ENSMUSG00000062901	2177	2300	2276	1477	2053	1664	2620	2139	3281	1987	3347	1813
Yeats2_ENSMUSG00000041215	1413	1423	1271	468	925	511	1427	1142	1749	750	980	655
Gm10241_ENSMUSG00000084838	45	43	41	24	29	38	32	30	57	49	53	27
Map6d1_ENSMUSG00000041205	7	6	0	5	14	2	3	7	6	8	2	8
Gm49566_ENSMUSG00000116913	0	0	0	0	0	0	0	0	1	0	0	0
Parl_ENSMUSG00000033918	1575	1642	1751	1472	1679	1393	1659	1489	2235	2013	3323	1516
Cyp2ab1_ENSMUSG00000022818	0	2	3	1	1	4	0	1	1	1	2	2
Abcc5_ENSMUSG00000022822	3088	3628	2928	2763	2809	2832	2993	2635	3485	2892	5335	2654
Gm20614_ENSMUSG00000093649	2	0	1	0	4	2	1	1	3	2	4	1
Gm23332_ENSMUSG00000088049	0	0	0	0	0	0	0	0	0	0	0	0
Gm20615_ENSMUSG00000093381	0	1	0	0	0	0	2	0	0	0	0	0
Eif2b5_ENSMUSG00000003235	2603	2383	2468	1676	2362	1824	2623	2364	3448	2540	3677	1902
Gm16618_ENSMUSG00000086837	1	1	3	0	1	0	1	0	0	0	5	0
Dvl3_ENSMUSG00000003233	4565	4150	3887	2884	3545	3033	4085	3583	5280	3971	6703	3419
Ap2m1_ENSMUSG00000022841	8719	8873	8764	9324	10531	8692	8340	7314	11134	12059	19656	9937
Gm15760_ENSMUSG00000080797	55	69	56	27	25	28	46	66	60	43	127	54
Abcf3_ENSMUSG00000003234	3257	3269	3159	2047	2161	2029	3054	2744	3943	3077	5301	2372
Gm49744_ENSMUSG00000116942	0	0	0	0	0	0	1	0	0	0	0	0
Gm49745_ENSMUSG00000116604	21	21	13	7	13	15	22	17	25	14	40	12
Gm49746_ENSMUSG00000116538	0	0	0	0	0	1	0	0	0	0	0	0
Gm20164_ENSMUSG00000116808	0	0	0	0	0	0	0	0	0	0	0	0
Vwa5b2_ENSMUSG00000046613	4893	5712	5395	491	275	408	5173	4958	6234	712	1362	863
Gm49748_ENSMUSG00000116764	69	131	118	7	3	11	108	127	156	10	20	7
Mir1224_ENSMUSG00000080669	0	0	0	0	0	0	0	0	0	0	0	0
Alg3_ENSMUSG00000033809	1305	1165	1084	634	729	645	976	978	1272	846	1258	646
Eef1akmt4_ENSMUSG00000115219	107	73	89	151	188	153	73	83	126	232	309	173
Gm49333_ENSMUSG00000115293	0	0	0	0	0	0	0	0	0	0	0	0
Camk2n2_ENSMUSG00000051146	2533	2439	2405	2260	1711	2014	2345	2005	2710	2705	5276	2265
Ece2_ENSMUSG00000022842	101	100	93	12	26	18	58	73	69	9	35	18
Psmd2_ENSMUSG00000006998	12384	12738	12868	11861	15016	11606	12333	10899	16457	16122	24830	12996
Gm4462_ENSMUSG00000090319	83	68	43	62	71	66	64	57	77	73	105	43
Eif4g1_ENSMUSG00000045983	29216	29285	26588	13625	21293	15073	27528	23326	34742	20747	31920	17676
Snord66_ENSMUSG00000077239	2	1	1	2	0	0	0	0	1	0	0	0
Fam131a_ENSMUSG00000050821	1307	1389	1383	668	490	586	1439	1239	1660	877	1349	694
Clcn2_ENSMUSG00000022843	583	706	588	382	379	508	591	634	843	554	1260	601
Polr2h_ENSMUSG00000021018	439	464	417	426	522	413	403	359	503	533	886	434
Thpo_ENSMUSG00000022847	130	89	88	22	17	26	57	79	84	21	45	26
Chrd_ENSMUSG00000006958	390	313	245	98	78	126	233	269	337	76	186	91
Gm22741_ENSMUSG00000065372	0	0	0	0	0	0	0	0	0	0	0	0
Gm46544_ENSMUSG00000116776	0	2	2	2	3	0	7	3	0	5	4	2
4833419O12Rik_ENSMUSG00000116922	0	0	0	0	0	0	0	0	0	0	0	0
Gm9536_ENSMUSG00000116721	0	0	0	0	0	0	0	0	0	0	0	0
Rps10-ps2_ENSMUSG00000099764	203	211	194	230	301	234	188	183	237	306	461	217
Gm49742_ENSMUSG00000116850	0	0	0	0	0	0	0	3	0	0	0	0
Gm6551_ENSMUSG00000116659	0	0	0	0	0	0	0	0	0	0	0	0
Gm18769_ENSMUSG00000116732	2	2	1	4	1	2	2	1	0	4	9	1
Gm18770_ENSMUSG00000116592	3	0	7	1	0	3	0	5	1	3	6	3
Gm6557_ENSMUSG00000116710	0	0	0	0	0	0	0	0	0	0	0	0
Gm9697_ENSMUSG00000086936	0	0	0	0	0	0	0	0	0	0	0	0
Gm18771_ENSMUSG00000116731	0	0	0	0	0	0	0	0	0	0	0	0
Teddm3_ENSMUSG00000090356	0	0	0	0	0	0	0	0	0	0	0	0
Ephb3_ENSMUSG00000005958	423	343	376	253	601	442	295	305	480	321	285	212
Gm49750_ENSMUSG00000116843	0	0	0	0	0	0	0	0	0	0	0	0
Gm16863_ENSMUSG00000096918	3	0	1	0	1	1	2	0	1	1	2	0
Mir7680_ENSMUSG00000098400	0	0	0	0	0	0	0	0	0	0	0	0
Magef1_ENSMUSG00000116632	503	529	483	152	149	152	483	487	649	192	398	188
Vps8_ENSMUSG00000033653	2486	2599	2516	922	1369	951	2588	2279	3260	1442	1876	1192
2510009E07Rik_ENSMUSG00000043391	2860	3408	3294	1066	1208	910	3527	2908	4449	1742	2410	1521
Ehhadh_ENSMUSG00000022853	583	661	694	211	208	208	832	635	935	327	552	287
Gm24898_ENSMUSG00000088758	0	0	0	0	0	0	0	0	0	0	0	0
1300002E11Rik_ENSMUSG00000097290	294	322	319	134	160	134	301	308	448	217	435	213
Map3k13_ENSMUSG00000033618	175	142	107	49	112	69	182	133	178	92	118	81
Gm49607_ENSMUSG00000116862	2	1	0	2	6	1	2	1	2	4	3	6
Gm5962_ENSMUSG00000116535	0	0	0	0	0	0	1	0	1	0	0	0
Gm26744_ENSMUSG00000097401	2	3	1	0	1	0	3	1	7	2	1	2
AC114990.1_ENSMUSG00000117327	72	100	75	58	118	74	65	76	108	85	115	58
2610020F03Rik_ENSMUSG00000097332	0	0	0	0	0	0	0	0	2	0	1	0
Tmem41a_ENSMUSG00000022856	281	354	273	102	181	109	304	345	453	196	226	143
Liph_ENSMUSG00000044626	71	75	70	40	137	58	51	67	125	42	83	47
Senp2_ENSMUSG00000022855	1825	1943	1850	1053	1622	1085	1875	1675	2384	1600	2427	1388
Ndufa11b_ENSMUSG00000068487	21	17	13	11	19	7	12	8	14	13	18	17
Igf2bp2_ENSMUSG00000033581	557	553	497	1593	1775	1833	395	374	581	2473	4363	2674
Gm25810_ENSMUSG00000064686	0	0	0	0	0	0	0	0	0	0	0	0
Gm5809_ENSMUSG00000043870	43	41	52	31	18	17	53	39	92	32	57	19
Gm26980_ENSMUSG00000098043	5	1	2	0	2	0	1	6	5	2	0	2
Gm36796_ENSMUSG00000116761	0	0	0	0	0	0	0	0	0	0	0	0
Tra2b_ENSMUSG00000022858	4082	4682	4737	3873	4688	3734	4621	4054	5898	5343	8965	4169
Gng5-ps_ENSMUSG00000082241	28	41	52	28	62	40	35	21	57	49	78	20
Gm49582_ENSMUSG00000116857	0	0	0	0	0	0	0	0	0	0	0	0
Etv5_ENSMUSG00000013089	1255	1401	1556	319	627	348	1490	1113	1644	541	597	342
Dgkg_ENSMUSG00000022861	1162	1279	1184	1557	1210	1550	843	706	1029	1946	3515	1269
9230117E06Rik_ENSMUSG00000089874	3	5	15	3	0	1	8	6	11	0	2	1
Gm30251_ENSMUSG00000116847	3	0	0	2	3	1	6	9	1	3	5	4
Mir8095_ENSMUSG00000099071	0	0	0	0	0	0	0	0	0	0	0	0
Gm9525_ENSMUSG00000116580	5	7	4	1	1	4	3	5	9	2	7	2
Gm49565_ENSMUSG00000116738	0	0	0	0	0	0	0	0	0	0	0	0
Gm15651_ENSMUSG00000089663	124	180	204	22	19	23	173	159	225	31	75	15
Gm22481_ENSMUSG00000084511	0	0	0	0	0	0	0	0	0	0	0	1
Mir6362_ENSMUSG00000098448	0	0	0	0	0	0	0	0	0	0	0	0
Gm8118_ENSMUSG00000116603	3	0	2	1	3	0	2	0	0	0	1	0
Crygs_ENSMUSG00000033501	6	0	0	0	0	0	1	1	0	0	5	0
Tbccd1_ENSMUSG00000004462	836	957	905	380	417	388	969	833	1206	529	735	397
Dnajb11_ENSMUSG00000004460	5744	5534	5782	3621	4933	3980	4815	4223	6739	5331	7586	3794
Gm30505_ENSMUSG00000116831	0	0	0	0	0	0	0	0	0	0	0	0
Ahsg_ENSMUSG00000022868	0	0	0	0	0	0	9	2	17	0	10	1
Fetub_ENSMUSG00000022871	543	427	314	334	477	502	179	171	434	387	538	216
Hrg_ENSMUSG00000022877	0	0	0	0	0	0	0	0	0	0	0	0
Kng2_ENSMUSG00000060459	10	3	8	7	4	18	14	20	43	6	41	7
Gm6493_ENSMUSG00000090021	134	124	122	84	139	94	111	98	159	126	176	98
Gm8128_ENSMUSG00000116996	0	0	0	0	0	0	0	0	0	1	3	0
Gm23715_ENSMUSG00000087979	0	0	0	0	0	0	0	0	0	0	0	0
Gm8130_ENSMUSG00000116637	91	90	85	102	122	114	90	81	129	153	169	102
Kng1_ENSMUSG00000022875	0	0	1	0	0	0	0	1	3	0	2	2
Gm8134_ENSMUSG00000116625	6	2	1	2	2	3	5	6	4	10	3	5
Eif4a2_ENSMUSG00000022884	10922	12566	11894	13144	10671	11792	12396	10722	14638	16899	29574	12865
Snord2_ENSMUSG00000088524	0	0	0	0	0	0	0	0	0	0	0	0
Gm24201_ENSMUSG00000064880	0	0	0	0	0	0	0	0	0	0	0	0
Gm49346_ENSMUSG00000104599	0	0	0	0	0	0	0	0	0	0	0	0
Snora81_ENSMUSG00000087935	0	0	0	0	0	0	0	0	0	0	0	0
Gm26447_ENSMUSG00000064382	0	0	0	0	0	0	0	0	0	0	0	0
Gm24616_ENSMUSG00000065208	7	9	6	4	4	2	6	13	15	2	0	1
Rfc4_ENSMUSG00000022881	186	173	227	130	177	113	177	193	247	191	218	161
6330408M09Rik_ENSMUSG00000116733	124	130	136	36	36	27	124	118	163	47	99	48
Gm49624_ENSMUSG00000116540	0	0	0	0	1	0	0	0	0	0	0	0
Adipoq_ENSMUSG00000022878	0	0	0	0	0	0	0	0	1	0	1	0
B630019A10Rik_ENSMUSG00000068463	0	2	2	0	0	0	1	2	0	0	0	1
Gm6630_ENSMUSG00000084299	2	0	0	2	1	0	2	0	0	4	1	0
Gm15746_ENSMUSG00000081988	0	0	0	0	0	0	0	0	0	0	0	0
BC106179_ENSMUSG00000045231	42	37	33	12	37	23	23	27	67	20	32	27
St6gal1_ENSMUSG00000022885	3262	3736	3004	1511	4318	1796	3532	3298	4729	2276	2515	1987
Gm23430_ENSMUSG00000084439	0	0	0	0	0	0	0	0	0	0	0	0
Gm23066_ENSMUSG00000088862	0	0	0	0	0	0	0	0	0	0	0	0
Rtp1_ENSMUSG00000033383	31	36	16	3	4	3	20	15	26	5	7	10
Masp1_ENSMUSG00000022887	97	97	108	65	124	48	83	94	140	74	122	90
Gm49514_ENSMUSG00000116481	0	0	1	0	0	1	0	0	0	0	1	0
Gm45338_ENSMUSG00000109783	1	2	1	3	3	0	0	3	2	4	0	0
Rtp4_ENSMUSG00000033355	290	306	216	2256	3204	2442	199	310	513	3934	6095	3391
Gm6640_ENSMUSG00000083681	8	0	5	3	7	0	3	4	1	0	12	1
Gm49515_ENSMUSG00000116467	0	0	0	0	0	0	0	0	0	0	0	0
Gm49516_ENSMUSG00000116335	0	0	0	0	0	0	0	0	0	0	0	0
Sst_ENSMUSG00000004366	89672	89188	100865	20434	16882	14860	97987	84615	112928	21036	41509	29638
Rtp2_ENSMUSG00000047531	3	2	0	0	0	0	3	4	3	0	0	0
Bcl6_ENSMUSG00000022508	1117	993	896	1319	1516	1464	641	729	972	1939	2742	1437
Gm37419_ENSMUSG00000110291	5	4	6	4	3	1	4	7	1	1	1	2
Gm49518_ENSMUSG00000116290	0	1	2	0	2	0	0	0	2	0	0	0
Gm46545_ENSMUSG00000116437	0	0	0	0	0	0	0	0	0	0	0	0
Gm31583_ENSMUSG00000115919	0	0	0	0	0	0	0	0	0	0	2	0
AC169509.1_ENSMUSG00000115852	38	36	32	40	48	39	29	37	41	49	83	36
Gm32126_ENSMUSG00000116173	0	0	1	0	0	0	2	0	1	0	0	0
Gm31814_ENSMUSG00000115869	0	6	0	0	2	4	1	0	2	0	6	3
Gm41434_ENSMUSG00000116785	0	0	0	0	0	0	0	0	0	0	0	0
Lppos_ENSMUSG00000097867	327	308	305	87	96	96	257	299	321	117	130	82
Lpp_ENSMUSG00000033306	4462	5485	4465	4406	9203	4593	5995	4321	6699	6441	8011	5125
Gm24440_ENSMUSG00000087861	0	0	0	0	0	0	0	0	0	0	0	0
Morf4l1-ps1_ENSMUSG00000116875	113	107	128	135	176	125	116	110	144	157	301	149
Mir28a_ENSMUSG00000065494	0	0	0	0	0	1	0	0	0	0	0	0
Gm22672_ENSMUSG00000077602	0	0	0	0	0	0	0	0	0	0	0	0
A230028O05Rik_ENSMUSG00000096960	5	2	5	3	8	2	5	2	8	6	6	6
Tprg_ENSMUSG00000048399	0	1	1	0	0	0	2	1	0	0	1	2
Gm18896_ENSMUSG00000116828	0	0	0	0	0	0	0	0	0	0	0	0
Trp63_ENSMUSG00000022510	1	1	1	0	0	0	0	0	2	0	0	0
Gm24928_ENSMUSG00000065333	0	0	0	0	0	0	0	0	0	0	0	0
Gm27005_ENSMUSG00000098103	0	0	0	0	0	0	0	0	0	0	0	0
Gm4524_ENSMUSG00000090257	3	5	1	1	0	2	1	2	4	0	1	0
P3h2_ENSMUSG00000038168	452	457	360	114	172	128	491	445	572	186	252	171
AU015336_ENSMUSG00000090203	0	0	0	0	0	0	0	0	0	0	0	0
Cldn1_ENSMUSG00000022512	69	62	33	136	199	200	32	40	41	221	346	204
Cldn16_ENSMUSG00000038148	0	0	0	1	1	0	0	0	0	0	0	0
Tmem207_ENSMUSG00000091972	5	6	1	4	0	1	0	0	0	0	1	1
Il1rap_ENSMUSG00000022514	410	427	429	348	816	328	379	308	476	585	667	430
Gm20319_ENSMUSG00000092545	1	0	1	0	0	0	0	0	0	1	1	0
Gmnc_ENSMUSG00000068428	0	0	0	1	0	1	0	0	0	0	0	1
Ostn_ENSMUSG00000052276	2	0	0	2	10	0	3	0	1	0	6	5
Gm32312_ENSMUSG00000116530	0	0	1	0	0	0	0	0	0	0	0	0
Gm15970_ENSMUSG00000089705	2	0	3	0	0	0	1	2	1	0	3	1
